Method,Capability,fname,metric,sample_mean,feature_mean,seed,seed_num,task,split,path
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+trn.h5,mse,0.39634227357323504,0.3963422735732366,seed_42,42,focus_label,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+trn.h5,mae,0.45707722425588887,0.4570772242558895,seed_42,42,focus_label,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+trn.h5,jsd,0.059202832072842666,0.055143352520405545,seed_42,42,focus_label,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+trn.h5,pcc,-0.001920031889167227,-0.009708087176073067,seed_42,42,focus_label,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+focus_label+trn.h5,spearman,0.0003585519569018875,-0.01312756039484128,seed_42,42,focus_label,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+focus_label+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_noguide+tst.h5,mse,0.46873333910589765,0.46873333910589765,seed_42,42,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_noguide+tst.h5,mae,0.35781654238709454,0.3578165423870944,seed_42,42,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_noguide+tst.h5,jsd,0.06375275320350492,0.05244479147958198,seed_42,42,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_noguide+tst.h5,pcc,0.0022972340730316137,0.0010604292885587107,seed_42,42,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask_noguide+tst.h5,spearman,-0.0021247307357017057,-0.0032336622395318982,seed_42,42,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask_noguide+tst.h5
