method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
scGPT,scmul,45,1136,2000,0.9326241134751773,0.47483194,0.5013627,0.00028855389705217553,0.05026917313205078,-0.006338859819140731,0.00028855389705217553,0.05026917313205078,-0.006338859819140731
scGPT,scmul,46,1136,400,0.9556737588652482,0.47647712,0.50293744,0.0015644282085848678,0.06173985333697492,0.0058296425352201055,0.0015644282085848678,0.06173985333697492,0.0058296425352201055
scGPT,scmul,46,1136,800,0.9361702127659575,0.4745027,0.5024805,-0.001332944009606469,0.05758086359730572,-0.0019554851232887163,-0.001332944009606469,0.05758086359730572,-0.0019554851232887163
scGPT,scmul,46,1136,1200,0.9450354609929078,0.4699229,0.5048531,-0.005383700298707167,0.04705468875259926,-0.00585837544123167,-0.005383700298707167,0.04705468875259926,-0.00585837544123167
scGPT,scmul,46,1136,1600,0.9521276595744681,0.4732701,0.50408167,-0.0017986867248307606,0.047780623117969205,-0.004715028524444565,-0.0017986867248307606,0.047780623117969205,-0.004715028524444565
scGPT,scmul,46,1136,2000,0.9609929078014184,0.4774646,0.50229204,0.002023345531111105,0.07149174425657417,0.012462904927520817,0.002023345531111105,0.07149174425657417,0.012462904927520817
scGPT,scmul,42,572,400,0.9273049645390071,0.4683868,0.5018641,-0.0019173123829258295,0.053378787915551916,-0.0029043076865268133,-0.0019173123829258295,0.053378787915551916,-0.0029043076865268133
scGPT,scmul,42,572,800,0.9592198581560284,0.47315836,0.5037554,-0.0013854779919149666,0.05684986672727478,0.0006323820304243798,-0.0013854779919149666,0.05684986672727478,0.0006323820304243798
scGPT,scmul,42,572,1200,0.9521276595744681,0.47098655,0.5030762,0.002080590996306356,0.062233368913215376,0.002501102815192088,0.002080590996306356,0.062233368913215376,0.002501102815192088
scGPT,scmul,42,572,1600,0.973404255319149,0.47408706,0.50251645,-0.0014219838129840934,0.053711895308351916,-0.006096678941821204,-0.0014219838129840934,0.053711895308351916,-0.006096678941821204
scGPT,scmul,42,572,2000,0.9521276595744681,0.47544634,0.50209963,0.0025681464079812372,0.06138288180280526,-0.001959872202063832,0.0025681464079812372,0.06138288180280526,-0.001959872202063832
scGPT,scmul,43,572,400,0.9237588652482269,0.4807038,0.5037273,0.003311502080575202,0.06283326029022678,0.007025206100792375,0.003311502080575202,0.06283326029022678,0.007025206100792375
scGPT,scmul,43,572,800,0.9432624113475178,0.47246453,0.50296634,0.0019037280341845115,0.06587082845099364,0.0027229746791098733,0.0019037280341845115,0.06587082845099364,0.0027229746791098733
scGPT,scmul,43,572,1200,0.9556737588652482,0.46820182,0.5025306,-0.0007176188952738768,0.05441780294152626,-0.005825612669769871,-0.0007176188952738768,0.05441780294152626,-0.005825612669769871
scGPT,scmul,43,572,1600,0.9574468085106383,0.47283983,0.50239885,-0.00044409133074421584,0.05760839229444871,0.00139608373364831,-0.00044409133074421584,0.05760839229444871,0.00139608373364831
scGPT,scmul,43,572,2000,0.9822695035460993,0.47536486,0.5015858,0.0045680677664759455,0.062432096688809786,0.01070353448490561,0.0045680677664759455,0.062432096688809786,0.01070353448490561
scGPT,scmul,44,572,400,0.9609929078014184,0.47689667,0.5029699,0.005457597291938516,0.059201467579227444,0.011175598601265222,0.005457597291938516,0.059201467579227444,0.011175598601265222
scGPT,scmul,44,572,800,0.9663120567375887,0.48223892,0.50216556,-0.005348899394702511,0.05287032484482482,-0.003559736421222963,-0.005348899394702511,0.05287032484482482,-0.003559736421222963
scGPT,scmul,44,572,1200,0.9273049645390071,0.47425762,0.5030077,0.0012557266988484999,0.06512041319814907,0.0018019382744357338,0.0012557266988484999,0.06512041319814907,0.0018019382744357338
scGPT,scmul,44,572,1600,0.9078014184397163,0.4818809,0.5018928,0.0009189323948932901,0.055940738874832294,0.0000741117709717452,0.0009189323948932901,0.055940738874832294,0.0000741117709717452
scGPT,scmul,44,572,2000,0.9308510638297872,0.47830686,0.50393593,0.00037973112325964133,0.05869483421012758,0.006726495161575527,0.00037973112325964133,0.05869483421012758,0.006726495161575527
scGPT,scmul,45,572,400,0.9663120567375887,0.4699028,0.503269,-0.0028943915148463197,0.04769172700424759,-0.0009500699793353524,-0.0028943915148463197,0.04769172700424759,-0.0009500699793353524
scGPT,scmul,45,572,800,0.9663120567375887,0.48017064,0.5039536,0.0017200722840135547,0.05395998037466645,0.0014633620274626257,0.0017200722840135547,0.05395998037466645,0.0014633620274626257
scGPT,scmul,45,572,1200,0.9273049645390071,0.47715837,0.501491,0.004630392898109799,0.05405525976427267,-0.0023046514000619003,0.004630392898109799,0.05405525976427267,-0.0023046514000619003
scGPT,scmul,45,572,1600,0.9273049645390071,0.4752723,0.50291,-0.001717274639131134,0.05024098676521338,-0.0023953436593790933,-0.001717274639131134,0.05024098676521338,-0.0023953436593790933
scGPT,scmul,45,572,2000,0.9450354609929078,0.47103107,0.5035488,-0.0011366206182226632,0.057021269736893435,0.0009261445692440496,-0.0011366206182226632,0.057021269736893435,0.0009261445692440496
scGPT,scmul,46,572,400,0.9361702127659575,0.4728127,0.50338185,-0.0007945935958518345,0.05462265826292788,-0.0018075565424739474,-0.0007945935958518345,0.05462265826292788,-0.0018075565424739474
scGPT,scmul,46,572,800,0.9609929078014184,0.4740915,0.50282085,-0.004619819633507416,0.05041186930793541,-0.006031243497461839,-0.004619819633507416,0.05041186930793541,-0.006031243497461839
scGPT,scmul,46,572,1200,0.9521276595744681,0.4726504,0.5021494,0.0030993027499118865,0.05765484886597138,0.005506535157152303,0.0030993027499118865,0.05765484886597138,0.005506535157152303
scGPT,scmul,46,572,1600,0.9521276595744681,0.4774512,0.50369024,-0.0031499389146677926,0.0646616793923428,0.0051412360765289,-0.0031499389146677926,0.0646616793923428,0.0051412360765289
scGPT,scmul,46,572,2000,0.9414893617021277,0.48183915,0.5045901,-0.0014619712165759656,0.04740821817405809,-0.009512665406413708,-0.0014619712165759656,0.04740821817405809,-0.009512665406413708
