method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
MultiVI,scmul,43,2280,1600,0.9609929078014184,0.32958597,0.6266797,-0.001651271036924162,0.06013682531077119,0.0002882151733343892,-0.001651271036924162,0.06013682531077119,0.0002882151733343892
MultiVI,scmul,43,2280,2000,0.9219858156028369,0.33697397,0.6226905,-0.0004310443073309254,0.07017785071585719,-0.0030939862894231547,-0.0004310443073309254,0.07017785071585719,-0.0030939862894231547
MultiVI,scmul,44,2280,400,0.9485815602836879,0.3023777,0.6209869,-0.0008763532667485655,0.06046217318819305,-0.006445210600263777,-0.0008763532667485655,0.06046217318819305,-0.006445210600263777
MultiVI,scmul,44,2280,800,0.9627659574468085,0.29792678,0.63232756,-0.0006298594064784665,0.06620722644472601,-0.003856990347025834,-0.0006298594064784665,0.06620722644472601,-0.003856990347025834
MultiVI,scmul,44,2280,1200,0.9663120567375887,0.2920361,0.6226441,-0.004518221500705436,0.06418639989340198,-0.006014229678011534,-0.004518221500705436,0.06418639989340198,-0.006014229678011534
MultiVI,scmul,44,2280,1600,0.9592198581560284,0.30280355,0.64049506,-0.0017732568514787137,0.0589237309783854,-0.00828509659249008,-0.0017732568514787137,0.0589237309783854,-0.00828509659249008
MultiVI,scmul,44,2280,2000,0.9592198581560284,0.31755453,0.63759136,-0.003353910478977405,0.05813136869953374,-0.008924058873598784,-0.003353910478977405,0.05813136869953374,-0.008924058873598784
MultiVI,scmul,45,2280,400,0.9308510638297872,0.32779604,0.62335676,-0.003857120909199587,0.06316975521106424,-0.007145506823172132,-0.003857120909199587,0.06316975521106424,-0.007145506823172132
MultiVI,scmul,45,2280,800,0.9485815602836879,0.36004603,0.6335088,-0.000302363483550939,0.07089386445533678,0.0010561409447104946,-0.000302363483550939,0.07089386445533678,0.0010561409447104946
MultiVI,scmul,45,2280,1200,0.9609929078014184,0.37094876,0.6267233,0.0006036686544080638,0.06399295581868024,-0.002811310680519982,0.0006036686544080638,0.06399295581868024,-0.002811310680519982
MultiVI,scmul,45,2280,1600,0.9539007092198581,0.36302972,0.62221277,0.002490638844040249,0.06198677776941957,-0.0013147385720175978,0.002490638844040249,0.06198677776941957,-0.0013147385720175978
MultiVI,scmul,45,2280,2000,0.9414893617021277,0.3606647,0.63390934,0.000997188210885138,0.06685297347396861,0.00025618840777880006,0.000997188210885138,0.06685297347396861,0.00025618840777880006
