method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
MultiVI,snrna,43,2720,1200,0.9602356406480118,0.4604254,0.64734817,0.00023815904001438123,0.011876477875514938,-0.0036649441850956266,0.00023815904001438123,0.011876477875514938,-0.0036649441850956266
MultiVI,snrna,43,2720,1600,0.9617083946980854,0.47484484,0.65608054,0.0002930962541607664,0.013413782708831359,-0.001332558751774582,0.0002930962541607664,0.013413782708831359,-0.001332558751774582
MultiVI,snrna,43,2720,2000,0.9528718703976435,0.47247562,0.6484995,0.000059739501709444055,0.01086844403082102,-0.0056367451778660885,0.000059739501709444055,0.01086844403082102,-0.0056367451778660885
MultiVI,snrna,44,2720,400,0.9779086892488954,0.49021092,0.623058,-0.00034395551711534795,0.012405410076607845,-0.004007045753126457,-0.00034395551711534795,0.012405410076607845,-0.004007045753126457
MultiVI,snrna,44,2720,800,0.9602356406480118,0.4832051,0.6256497,-0.002851067751512817,0.012202266714085794,-0.004364420960021185,-0.002851067751512817,0.012202266714085794,-0.004364420960021185
MultiVI,snrna,44,2720,1200,0.9690721649484536,0.48342294,0.61615664,0.00040645348621291317,0.016441705180595356,-0.0008483666746931224,0.00040645348621291317,0.016441705180595356,-0.0008483666746931224
MultiVI,snrna,44,2720,1600,0.96759941089838,0.4773122,0.632903,0.0008411909156965494,0.01618208150441864,-0.00023150572620568314,0.0008411909156965494,0.01618208150441864,-0.00023150572620568314
MultiVI,snrna,44,2720,2000,0.9440353460972017,0.48211297,0.6337533,-0.001285013152316004,0.012551001668631774,-0.0038539518575584483,-0.001285013152316004,0.012551001668631774,-0.0038539518575584483
MultiVI,snrna,45,2720,400,0.9631811487481591,0.469815,0.6335404,-0.0022975995259400194,0.013105338486923428,-0.00336679665515998,-0.0022975995259400194,0.013105338486923428,-0.00336679665515998
MultiVI,snrna,45,2720,800,0.9779086892488954,0.4801359,0.6472983,-0.0005225884018104761,0.014402951960639192,-0.0011381171182386755,-0.0005225884018104761,0.014402951960639192,-0.0011381171182386755
MultiVI,snrna,45,2720,1200,0.9499263622974963,0.47800028,0.6486797,-0.00033676813566310606,0.017592399446538173,0.00018324907249325746,-0.00033676813566310606,0.017592399446538173,0.00018324907249325746
MultiVI,snrna,45,2720,1600,0.9587628865979382,0.47716376,0.64010274,-0.0008610530979194028,0.016714148888610843,0.00027093066283102527,-0.0008610530979194028,0.016714148888610843,0.00027093066283102527
MultiVI,snrna,45,2720,2000,0.9543446244477173,0.47802275,0.64180523,-0.001121967478865271,0.013702422323453317,-0.003521618535664473,-0.001121967478865271,0.013702422323453317,-0.003521618535664473
MultiVI,snrna,46,2720,400,0.9631811487481591,0.43989184,0.6323781,0.0012274804474466685,0.017539826565816572,0.0010616332571384203,0.0012274804474466685,0.017539826565816572,0.0010616332571384203
MultiVI,snrna,46,2720,800,0.9749631811487481,0.43610698,0.634637,-0.0001248991054653155,0.015759815216338128,-0.0006759000632122229,-0.0001248991054653155,0.015759815216338128,-0.0006759000632122229
MultiVI,snrna,46,2720,1200,0.9690721649484536,0.4303304,0.6402643,-0.0002023826081054193,0.013256491095994503,-0.0024143251669689666,-0.0002023826081054193,0.013256491095994503,-0.0024143251669689666
MultiVI,snrna,46,2720,1600,0.9720176730486009,0.42696154,0.6378326,0.00292816240889725,0.017563029419193573,0.000320820939176687,0.00292816240889725,0.017563029419193573,0.000320820939176687
MultiVI,snrna,46,2720,2000,0.96759941089838,0.42818955,0.6328622,0.0009567095021719705,0.01670934329619505,0.0002325794664662787,0.0009567095021719705,0.01670934329619505,0.0002325794664662787
MultiVI,snrna,42,1359,400,0.9455081001472754,0.4563102,0.59654266,-0.0011780933760696488,0.019340511360791224,0.0029612706578189645,-0.0011780933760696488,0.019340511360791224,0.0029612706578189645
MultiVI,snrna,42,1359,800,0.9558173784977909,0.4758558,0.64877546,0.0019366047083939917,0.023170627788605784,0.005306008166273823,0.0019366047083939917,0.023170627788605784,0.005306008166273823
MultiVI,snrna,42,1359,1200,0.9646539027982327,0.47517267,0.66326576,0.003540172506894896,0.02046357795263545,0.0041031192250588775,0.003540172506894896,0.02046357795263545,0.0041031192250588775
MultiVI,snrna,42,1359,1600,0.96759941089838,0.4778322,0.6637627,0.0006802417790708175,0.020032803256477844,0.00373847160810387,0.0006802417790708175,0.020032803256477844,0.00373847160810387
MultiVI,snrna,42,1359,2000,0.9720176730486009,0.47428602,0.66712534,0.002107117344672399,0.022892364339680418,0.006639233565392881,0.002107117344672399,0.022892364339680418,0.006639233565392881
MultiVI,snrna,43,1359,400,0.9720176730486009,0.4093759,0.65799814,-0.001448007434806314,0.019756608987838563,0.0041796860454353935,-0.001448007434806314,0.019756608987838563,0.0041796860454353935
MultiVI,snrna,43,1359,800,0.9705449189985272,0.43425643,0.64426583,-0.00022327747911562258,0.013619541816128027,-0.002806886355755583,-0.00022327747911562258,0.013619541816128027,-0.002806886355755583
MultiVI,snrna,43,1359,1200,0.9749631811487481,0.4537046,0.68112415,0.0002491158442273466,0.013394624450412472,-0.0022145226870015967,0.0002491158442273466,0.013394624450412472,-0.0022145226870015967
MultiVI,snrna,43,1359,1600,0.9499263622974963,0.46295935,0.6762052,-0.0014983185690682758,0.014034217018278575,-0.002396663903627182,-0.0014983185690682758,0.014034217018278575,-0.002396663903627182
MultiVI,snrna,43,1359,2000,0.9617083946980854,0.46236053,0.66106236,0.001141448534305237,0.01926433057522263,0.00212625216777825,0.001141448534305237,0.01926433057522263,0.00212625216777825
MultiVI,snrna,44,1359,400,0.9499263622974963,0.46131754,0.65124357,0.00010106271988014867,0.011887196511374412,-0.004599055058433041,0.00010106271988014867,0.011887196511374412,-0.004599055058433041
MultiVI,snrna,44,1359,800,0.9440353460972017,0.46868291,0.6426192,-0.0006912080385228403,0.014094571305580164,-0.003121732671325476,-0.0006912080385228403,0.014094571305580164,-0.003121732671325476
MultiVI,snrna,44,1359,1200,0.9528718703976435,0.4681285,0.6552243,-0.0006812217491047085,0.012248245844944121,-0.004264766869823053,-0.0006812217491047085,0.012248245844944121,-0.004264766869823053
MultiVI,snrna,44,1359,1600,0.9602356406480118,0.47389713,0.6655612,-0.0015526167275674223,0.01937034650010403,0.002035308503001818,-0.0015526167275674223,0.01937034650010403,0.002035308503001818
MultiVI,snrna,44,1359,2000,0.9617083946980854,0.47724202,0.66284925,0.0004473071497694602,0.01628266758858571,-0.0010083169979261055,0.0004473071497694602,0.01628266758858571,-0.0010083169979261055
MultiVI,snrna,45,1359,400,0.946980854197349,0.46591282,0.6613534,-0.00147659098646456,0.01411724480987727,-0.003880290523525875,-0.00147659098646456,0.01411724480987727,-0.003880290523525875
MultiVI,snrna,45,1359,800,0.9528718703976435,0.47539273,0.66138947,-0.002599538664123612,0.012155031957702707,-0.00506293379508298,-0.002599538664123612,0.012155031957702707,-0.00506293379508298
MultiVI,snrna,45,1359,1200,0.946980854197349,0.47461843,0.67748505,-0.0009039574685432903,0.01565706580643731,-0.002353912010725575,-0.0009039574685432903,0.01565706580643731,-0.002353912010725575
